"Aniger";"cluster"
"1085014";"cluster_371"
"1216070";"cluster_374"
"1165771";"cluster_374"
"1123035";"cluster_374"
"1185581";"cluster_374"
"1088497";"cluster_374"
"1061153";"cluster_374"
"1158793";"cluster_374"
"1152553";"cluster_374"
"1216072";"cluster_374"
"1107399";"cluster_374"
"1175704";"cluster_374"
"1216074";"cluster_374"
"1061377";"cluster_374"
"1088266";"cluster_374"
"1107398";"cluster_374"
"1123034";"cluster_374"
"1216076";"cluster_374"
"119798";"cluster_374"
"1145370";"cluster_374"
"1136355";"cluster_374"
"1123700";"cluster_377"
"1217197";"cluster_377"
"1108063";"cluster_377"
"1090725";"cluster_377"
"1123702";"cluster_377"
"1123701";"cluster_377"
"1166056";"cluster_377"
"1136732";"cluster_377"
"1185876";"cluster_377"
"1108062";"cluster_377"
"1152863";"cluster_377"
"1090649";"cluster_377"
"1108061";"cluster_377"
"1217199";"cluster_377"
"1159018";"cluster_377"
"1062383";"cluster_377"
"1091010";"cluster_377"
"1068042";"cluster_377"
"1176092";"cluster_377"
"57263";"cluster_377"
"1072403";"cluster_377"
"1129765";"cluster_373"
"1169188";"cluster_373"
"1140820";"cluster_373"
"1077988";"cluster_373"
"1161052";"cluster_373"
"1114113";"cluster_373"
"1114112";"cluster_373"
"1098587";"cluster_373"
"1180297";"cluster_373"
"1129764";"cluster_373"
"1155503";"cluster_373"
"1228260";"cluster_373"
"1114114";"cluster_373"
"1189196";"cluster_373"
"1129766";"cluster_373"
"1228258";"cluster_373"
"1097889";"cluster_373"
"1077982";"cluster_373"
"1228257";"cluster_373"
"207929";"cluster_373"
"1098569";"cluster_373"
"1073009";"cluster_373"
"1148450";"cluster_373"
"1148449";"cluster_373"
"1072469";"cluster_378"
"1087791";"cluster_378"
"1212452";"cluster_378"
"1151721";"cluster_378"
"1105362";"cluster_378"
"1121000";"cluster_378"
"1158092";"cluster_378"
"1105361";"cluster_378"
"1087506";"cluster_378"
"1068916";"cluster_378"
"1120999";"cluster_378"
"1212449";"cluster_378"
"1087327";"cluster_378"
"1070811";"cluster_378"
"1164653";"cluster_378"
"1121001";"cluster_378"
"1135005";"cluster_378"
"1184414";"cluster_378"
"1105363";"cluster_378"
"1174302";"cluster_378"
"1017641";"cluster_378"
"1135006";"cluster_378"
"1174303";"cluster_378"
"1164654";"cluster_378"
"1144309";"cluster_378"
"1184415";"cluster_378"
"1144307";"cluster_378"
"1144308";"cluster_378"
"1144310";"cluster_378"
"1212451";"cluster_378"
"1083023";"cluster_380"
"1102779";"cluster_380"
"1073670";"cluster_380"
"1207288";"cluster_380"
"1102778";"cluster_380"
"1207287";"cluster_380"
"1118390";"cluster_380"
"1074249";"cluster_380"
"1083868";"cluster_380"
"1207286";"cluster_380"
"1163192";"cluster_380"
"1132926";"cluster_380"
"1172175";"cluster_380"
"1182888";"cluster_380"
"1083636";"cluster_380"
"1207291";"cluster_380"
"119074";"cluster_380"
"1075963";"cluster_380"
"1102780";"cluster_380"
"1118392";"cluster_380"
"1118391";"cluster_380"
"1168459";"cluster_364"
"1139970";"cluster_364"
"1226165";"cluster_364"
"1096957";"cluster_364"
"1128765";"cluster_364"
"1226163";"cluster_364"
"1113118";"cluster_364"
"186956";"cluster_364"
"1155124";"cluster_364"
"1075455";"cluster_364"
"1160706";"cluster_364"
"1074244";"cluster_364"
"1113116";"cluster_364"
"1097680";"cluster_364"
"1188410";"cluster_364"
"1179408";"cluster_364"
"1077439";"cluster_364"
"1113117";"cluster_364"
"1226161";"cluster_364"
"1128763";"cluster_364"
"1128764";"cluster_364"
"1097266";"cluster_364"
"1147724";"cluster_364"
"1147726";"cluster_364"
"1100602";"cluster_379"
"1080805";"cluster_379"
"1162008";"cluster_379"
"1149426";"cluster_379"
"1156391";"cluster_379"
"1203011";"cluster_379"
"1131372";"cluster_379"
"1067362";"cluster_379"
"1203015";"cluster_379"
"1116206";"cluster_379"
"1100603";"cluster_379"
"1080958";"cluster_379"
"1116207";"cluster_379"
"1203017";"cluster_379"
"1181615";"cluster_379"
"1170545";"cluster_379"
"1100604";"cluster_379"
"1116208";"cluster_379"
"1081734";"cluster_379"
"1061743";"cluster_379"
"201720";"cluster_379"
"1068655";"cluster_379"
"1156390";"cluster_379"
"1149425";"cluster_379"
"1203013";"cluster_379"
"1142005";"cluster_379"
"1142004";"cluster_379"
"1142006";"cluster_379"
"1168249";"cluster_362"
"1225412";"cluster_362"
"1139701";"cluster_362"
"1188193";"cluster_362"
"1128401";"cluster_362"
"1112755";"cluster_362"
"1179129";"cluster_362"
"1154931";"cluster_362"
"1225408";"cluster_362"
"1075459";"cluster_362"
"1160558";"cluster_362"
"1095735";"cluster_362"
"1128402";"cluster_362"
"1225416";"cluster_362"
"1096799";"cluster_362"
"1076114";"cluster_362"
"1112756";"cluster_362"
"209098";"cluster_362"
"1225404";"cluster_362"
"1147545";"cluster_362"
"1227077";"cluster_358"
"1155306";"cluster_358"
"1160872";"cluster_358"
"1179748";"cluster_358"
"1227087";"cluster_358"
"1140297";"cluster_358"
"1188722";"cluster_358"
"1168751";"cluster_358"
"1227082";"cluster_358"
"1097037";"cluster_358"
"1113611";"cluster_358"
"1129258";"cluster_358"
"187010";"cluster_358"
"1075519";"cluster_358"
"1097513";"cluster_358"
"1113612";"cluster_358"
"1129259";"cluster_358"
"1073282";"cluster_358"
"1039820";"cluster_358"
"1148018";"cluster_358"
"1148019";"cluster_358"
"1148020";"cluster_358"
"1227071";"cluster_358"
"1135180";"cluster_382"
"1158158";"cluster_382"
"1077975";"cluster_382"
"1121162";"cluster_382"
"1071888";"cluster_382"
"1121161";"cluster_382"
"1105524";"cluster_382"
"1184576";"cluster_382"
"1151793";"cluster_382"
"1174485";"cluster_382"
"1212868";"cluster_382"
"1087940";"cluster_382"
"1105523";"cluster_382"
"1087324";"cluster_382"
"209479";"cluster_382"
"1071449";"cluster_382"
"1087317";"cluster_382"
"1105522";"cluster_382"
"1212871";"cluster_382"
"1121160";"cluster_382"
"1121163";"cluster_382"
"1212878";"cluster_382"
"1174486";"cluster_382"
"1184577";"cluster_382"
"1087763";"cluster_382"
"1158159";"cluster_382"
"1076011";"cluster_382"
"1105525";"cluster_382"
"181153";"cluster_382"
"1151794";"cluster_382"
"1144448";"cluster_382"
"1164805";"cluster_382"
"1090143";"cluster_385"
"1214589";"cluster_385"
"1088658";"cluster_385"
"1106400";"cluster_385"
"1062350";"cluster_385"
"1122037";"cluster_385"
"1106399";"cluster_385"
"206738";"cluster_385"
"1064875";"cluster_385"
"1122038";"cluster_385"
"1185063";"cluster_385"
"1122040";"cluster_385"
"1175079";"cluster_385"
"1106402";"cluster_385"
"1089302";"cluster_385"
"1067541";"cluster_385"
"1165273";"cluster_385"
"1135749";"cluster_385"
"1214596";"cluster_385"
"1021058";"cluster_385"
"1165272";"cluster_385"
"1135748";"cluster_385"
"1135745";"cluster_385"
"1214585";"cluster_385"
"1106401";"cluster_385"
"1185061";"cluster_385"
"1122039";"cluster_385"
"1165270";"cluster_385"
"1175076";"cluster_385"
"1089342";"cluster_385"
"1079194";"cluster_385"
"1144878";"cluster_385"
"1144876";"cluster_385"
"1152167";"cluster_385"
"1073064";"cluster_384"
"1133305";"cluster_384"
"1207979";"cluster_384"
"1163397";"cluster_384"
"1118843";"cluster_384"
"1150680";"cluster_384"
"1157319";"cluster_384"
"1118842";"cluster_384"
"1118839";"cluster_384"
"1172554";"cluster_384"
"1072828";"cluster_384"
"1183093";"cluster_384"
"1084968";"cluster_384"
"1085005";"cluster_384"
"1103227";"cluster_384"
"1103226";"cluster_384"
"1103223";"cluster_384"
"1074642";"cluster_384"
"1207983";"cluster_384"
"1183092";"cluster_384"
"1118841";"cluster_384"
"1118840";"cluster_384"
"1103224";"cluster_384"
"1103225";"cluster_384"
"1077929";"cluster_384"
"1010756";"cluster_384"
"1084621";"cluster_384"
"1076731";"cluster_384"
"1172553";"cluster_384"
"1084942";"cluster_384"
"1143217";"cluster_384"
"1159997";"cluster_384"
"1222347";"cluster_384"
"1154127";"cluster_384"
"1222353";"cluster_384"
"1187327";"cluster_384"
"1177920";"cluster_384"
"1167433";"cluster_384"
"190884";"cluster_384"
"1138519";"cluster_384"
"1094397";"cluster_384"
"1094323";"cluster_384"
"1126657";"cluster_384"
"1222350";"cluster_384"
"1126656";"cluster_384"
"1126655";"cluster_384"
"1093971";"cluster_384"
"1077368";"cluster_384"
"1069179";"cluster_384"
"1074168";"cluster_384"
"50306";"cluster_384"
"1146849";"cluster_384"
"1111012";"cluster_384"
"1111011";"cluster_384"
"1111010";"cluster_384"
"1084781";"cluster_384"
"1152922";"cluster_338"
"1073643";"cluster_338"
"128938";"cluster_338"
"1166131";"cluster_338"
"1217497";"cluster_338"
"1136816";"cluster_338"
"1090955";"cluster_338"
"1176176";"cluster_338"
"1123881";"cluster_338"
"1217491";"cluster_338"
"1108243";"cluster_338"
"1185955";"cluster_338"
"1070552";"cluster_338"
"1123880";"cluster_338"
"1217495";"cluster_338"
"1108242";"cluster_338"
"1071194";"cluster_338"
"1090517";"cluster_338"
"1176175";"cluster_338"
"1136815";"cluster_338"
"1166130";"cluster_338"
"1108241";"cluster_338"
"1090485";"cluster_338"
"1108240";"cluster_338"
"1090811";"cluster_338"
"1123879";"cluster_338"
"1123878";"cluster_338"
"1185954";"cluster_338"
"1072657";"cluster_338"
"1075698";"cluster_338"
"1108239";"cluster_338"
"1213235";"cluster_375"
"1070528";"cluster_375"
"1121321";"cluster_375"
"1184702";"cluster_375"
"1135314";"cluster_375"
"1121322";"cluster_375"
"1105685";"cluster_375"
"1105684";"cluster_375"
"1164925";"cluster_375"
"1087308";"cluster_375"
"1087531";"cluster_375"
"1174624";"cluster_375"
"1072995";"cluster_375"
"1213239";"cluster_375"
"1158226";"cluster_375"
"1151864";"cluster_375"
"1073648";"cluster_375"
"1121320";"cluster_375"
"1087663";"cluster_375"
"56124";"cluster_375"
"1105683";"cluster_375"
"40113";"cluster_375"
"1174097";"cluster_375"
"1019214";"cluster_375"
"1211862";"cluster_375"
"1134808";"cluster_375"
"1213231";"cluster_375"
"1167500";"cluster_388"
"1222570";"cluster_388"
"1066840";"cluster_388"
"1160046";"cluster_388"
"1222571";"cluster_388"
"1126809";"cluster_388"
"1093867";"cluster_388"
"1154179";"cluster_388"
"1111163";"cluster_388"
"1094244";"cluster_388"
"1111162";"cluster_388"
"1094830";"cluster_388"
"1059911";"cluster_388"
"1187398";"cluster_388"
"1177999";"cluster_388"
"1126808";"cluster_388"
"1126807";"cluster_388"
"1067212";"cluster_388"
"1111164";"cluster_388"
"193507";"cluster_388"
"1187397";"cluster_388"
"1033243";"cluster_388"
"1126806";"cluster_388"
"45374";"cluster_388"
"1111161";"cluster_388"
"1146921";"cluster_388"
"1177998";"cluster_388"
"1093972";"cluster_388"
"1071852";"cluster_388"
"1138596";"cluster_388"
"1133328";"cluster_389"
"1183112";"cluster_389"
"1118889";"cluster_389"
"1084430";"cluster_389"
"1118890";"cluster_389"
"1075692";"cluster_389"
"1208073";"cluster_389"
"1084966";"cluster_389"
"1074351";"cluster_389"
"1077614";"cluster_389"
"1150704";"cluster_389"
"1084692";"cluster_389"
"1103273";"cluster_389"
"1103272";"cluster_389"
"1103274";"cluster_389"
"1118888";"cluster_389"
"1172577";"cluster_389"
"1157336";"cluster_389"
"1157337";"cluster_389"
"1118891";"cluster_389"
"1103275";"cluster_389"
"1084483";"cluster_389"
"1208076";"cluster_389"
"1150705";"cluster_389"
"1071255";"cluster_389"
"1183113";"cluster_389"
"1172578";"cluster_389"
"1078224";"cluster_389"
"1118892";"cluster_389"
"1118893";"cluster_389"
"1084778";"cluster_389"
"1103277";"cluster_389"
"1103276";"cluster_389"
"1208074";"cluster_389"
"1084544";"cluster_389"
"1076995";"cluster_389"
"1163415";"cluster_389"
"214140";"cluster_390"
"1090572";"cluster_390"
"1090409";"cluster_390"
"1064901";"cluster_390"
"1217544";"cluster_390"
"1185983";"cluster_390"
"1066109";"cluster_390"
"1123945";"cluster_390"
"1159090";"cluster_390"
"1066708";"cluster_390"
"1217540";"cluster_390"
"1090930";"cluster_390"
"1123946";"cluster_390"
"1152942";"cluster_390"
"1108308";"cluster_390"
"1108307";"cluster_390"
"1123947";"cluster_390"
"1176204";"cluster_390"
"1217536";"cluster_390"
"1166156";"cluster_390"
"1136841";"cluster_390"
"1145720";"cluster_390"
"1145721";"cluster_390"
"1108309";"cluster_390"
"203639";"cluster_387"
"1061858";"cluster_387"
"1094462";"cluster_387"
"1177704";"cluster_387"
"1094062";"cluster_387"
"1221743";"cluster_387"
"1138313";"cluster_387"
"1063875";"cluster_387"
"1059071";"cluster_387"
"1094300";"cluster_387"
"1146704";"cluster_387"
"1187147";"cluster_387"
"1159894";"cluster_387"
"1167265";"cluster_387"
"1110684";"cluster_387"
"1110683";"cluster_387"
"1126327";"cluster_387"
"1126328";"cluster_387"
"1126326";"cluster_387"
"1154006";"cluster_387"
"1166065";"cluster_391"
"1136746";"cluster_391"
"1108092";"cluster_391"
"1108091";"cluster_391"
"1176105";"cluster_391"
"1152873";"cluster_391"
"1070236";"cluster_391"
"1159027";"cluster_391"
"1123731";"cluster_391"
"1123730";"cluster_391"
"1090747";"cluster_391"
"1185886";"cluster_391"
"1091047";"cluster_391"
"1217214";"cluster_391"
"1076452";"cluster_391"
"192821";"cluster_391"
"1090474";"cluster_391"
"1217218";"cluster_391"
"1108090";"cluster_391"
"1074363";"cluster_391"
"1123729";"cluster_391"
"1165200";"cluster_391"
"1184987";"cluster_391"
"1106264";"cluster_391"
"1106263";"cluster_391"
"1135662";"cluster_391"
"1214333";"cluster_391"
"1089861";"cluster_391"
"1088407";"cluster_391"
"1152129";"cluster_391"
"1059722";"cluster_391"
"1152120";"cluster_391"
"1121902";"cluster_391"
"36832";"cluster_391"
"1121903";"cluster_391"
"1174989";"cluster_391"
"1066547";"cluster_391"
"1158423";"cluster_391"
"1158424";"cluster_391"
"1088181";"cluster_391"
"1062996";"cluster_391"
"1121904";"cluster_391"
"1106265";"cluster_391"
"193097";"cluster_391"
"1185887";"cluster_391"
"1108095";"cluster_391"
"1108093";"cluster_391"
"1108094";"cluster_391"
"1159028";"cluster_391"
"1217222";"cluster_391"
"1062025";"cluster_391"
"1090750";"cluster_391"
"1152874";"cluster_391"
"1090810";"cluster_391"
"1090647";"cluster_391"
"1067750";"cluster_391"
"1176106";"cluster_391"
"1123733";"cluster_391"
"1123734";"cluster_391"
"1123732";"cluster_391"
"1068343";"cluster_391"
"1189201";"cluster_391"
"177375";"cluster_391"
"1180302";"cluster_391"
"1097776";"cluster_391"
"1169193";"cluster_391"
"1097970";"cluster_391"
"1129775";"cluster_391"
"1140825";"cluster_391"
"1228263";"cluster_391"
"1129774";"cluster_391"
"1129773";"cluster_391"
"1161055";"cluster_391"
"1098750";"cluster_391"
"1155506";"cluster_391"
"44917";"cluster_391"
"1170976";"cluster_391"
"1081872";"cluster_391"
"1081879";"cluster_391"
"1063319";"cluster_391"
"1081935";"cluster_391"
"1131771";"cluster_391"
"1149689";"cluster_391"
"1067009";"cluster_391"
"1060226";"cluster_391"
"1114121";"cluster_391"
"1114122";"cluster_391"
"1114123";"cluster_391"
"1077809";"cluster_391"
"1069526";"cluster_391"
"1077322";"cluster_391"
"1217220";"cluster_391"
"1104357";"cluster_381"
"1173385";"cluster_381"
"1119987";"cluster_381"
"1104356";"cluster_381"
"1076790";"cluster_381"
"1086883";"cluster_381"
"48642";"cluster_381"
"1134133";"cluster_381"
"1086477";"cluster_381"
"1119985";"cluster_381"
"1183709";"cluster_381"
"1076119";"cluster_381"
"1163988";"cluster_381"
"1157696";"cluster_381"
"1210073";"cluster_381"
"1151198";"cluster_381"
"1104358";"cluster_381"
"1073661";"cluster_381"
"1086370";"cluster_381"
"1119986";"cluster_381"
"1074241";"cluster_393"
"54114";"cluster_393"
"1097208";"cluster_393"
"1226173";"cluster_393"
"1096993";"cluster_393"
"1077432";"cluster_393"
"1128766";"cluster_393"
"1179409";"cluster_393"
"1188411";"cluster_393"
"1139971";"cluster_393"
"1128767";"cluster_393"
"1226169";"cluster_393"
"1097492";"cluster_393"
"1072405";"cluster_393"
"1113120";"cluster_393"
"1168460";"cluster_393"
"1113119";"cluster_393"
"1160707";"cluster_393"
"1128768";"cluster_393"
"1113121";"cluster_393"
"1147730";"cluster_393"
"1147729";"cluster_393"
"1147727";"cluster_393"
"1155125";"cluster_393"
"1221440";"cluster_394"
"1159843";"cluster_394"
"1138208";"cluster_394"
"1167174";"cluster_394"
"1221446";"cluster_394"
"1110512";"cluster_394"
"1126153";"cluster_394"
"1094765";"cluster_394"
"44298";"cluster_394"
"1221443";"cluster_394"
"1064318";"cluster_394"
"1177601";"cluster_394"
"1187052";"cluster_394"
"1094552";"cluster_394"
"1110513";"cluster_394"
"1221449";"cluster_394"
"1065816";"cluster_394"
"1126154";"cluster_394"
"1221437";"cluster_394"
"1153951";"cluster_394"
"1173589";"cluster_395"
"1120255";"cluster_395"
"1073007";"cluster_395"
"1087029";"cluster_395"
"1183884";"cluster_395"
"1104623";"cluster_395"
"1134325";"cluster_395"
"1164155";"cluster_395"
"1086401";"cluster_395"
"1071181";"cluster_395"
"1104622";"cluster_395"
"1210670";"cluster_395"
"1120254";"cluster_395"
"1210668";"cluster_395"
"1210673";"cluster_395"
"1151312";"cluster_395"
"1210669";"cluster_395"
"1151306";"cluster_395"
"1210671";"cluster_395"
"1134713";"cluster_397"
"1164413";"cluster_397"
"181144";"cluster_397"
"1087507";"cluster_397"
"1087448";"cluster_397"
"1088004";"cluster_397"
"1173998";"cluster_397"
"1087872";"cluster_397"
"1072858";"cluster_397"
"1151569";"cluster_397"
"1075727";"cluster_397"
"1067842";"cluster_397"
"1066923";"cluster_397"
"1173997";"cluster_397"
"1184162";"cluster_397"
"1173996";"cluster_397"
"1211603";"cluster_397"
"1165634";"cluster_401"
"1215688";"cluster_401"
"1175518";"cluster_401"
"1088380";"cluster_401"
"1185437";"cluster_401"
"1122754";"cluster_401"
"1107117";"cluster_401"
"1060028";"cluster_401"
"1215690";"cluster_401"
"1075520";"cluster_401"
"1089778";"cluster_401"
"1152442";"cluster_401"
"1158705";"cluster_401"
"1122752";"cluster_401"
"1107115";"cluster_401"
"1073547";"cluster_401"
"1215692";"cluster_401"
"1107116";"cluster_401"
"1088335";"cluster_401"
"1122753";"cluster_401"
"174727";"cluster_401"
"1078166";"cluster_401"
"1152443";"cluster_401"
"1088390";"cluster_401"
"1215700";"cluster_401"
"1088604";"cluster_401"
"1078379";"cluster_401"
"1185438";"cluster_401"
"1175519";"cluster_401"
"1089636";"cluster_401"
"1158706";"cluster_401"
"1066747";"cluster_401"
"175133";"cluster_401"
"1107120";"cluster_401"
"1107118";"cluster_401"
"1107119";"cluster_401"
"1215704";"cluster_401"
"1122757";"cluster_401"
"1122755";"cluster_401"
"1122756";"cluster_401"
"1136176";"cluster_401"
"1139279";"cluster_396"
"1167977";"cluster_396"
"1224311";"cluster_396"
"1112149";"cluster_396"
"1160348";"cluster_396"
"1154609";"cluster_396"
"1095666";"cluster_396"
"1187901";"cluster_396"
"1178700";"cluster_396"
"1127795";"cluster_396"
"1065495";"cluster_396"
"1224309";"cluster_396"
"1095785";"cluster_396"
"1067357";"cluster_396"
"1127796";"cluster_396"
"1112148";"cluster_396"
"1096460";"cluster_396"
"1066388";"cluster_396"
"1112147";"cluster_396"
"1127794";"cluster_396"
"179964";"cluster_396"
"1106287";"cluster_405"
"1064332";"cluster_405"
"1158431";"cluster_405"
"1089017";"cluster_405"
"1121927";"cluster_405"
"1152128";"cluster_405"
"1121926";"cluster_405"
"1106288";"cluster_405"
"1063657";"cluster_405"
"197178";"cluster_405"
"1135680";"cluster_405"
"1106290";"cluster_405"
"1175007";"cluster_405"
"1165213";"cluster_405"
"1121929";"cluster_405"
"1065986";"cluster_405"
"1214378";"cluster_405"
"1185000";"cluster_405"
"1089738";"cluster_405"
"1184999";"cluster_405"
"1214366";"cluster_405"
"1135679";"cluster_405"
"1165212";"cluster_405"
"1175006";"cluster_405"
"1214372";"cluster_405"
"1121928";"cluster_405"
"1106289";"cluster_405"
"1089774";"cluster_405"
"1214374";"cluster_405"
"1079512";"cluster_405"
"1144815";"cluster_405"
"1089439";"cluster_405"
"1132846";"cluster_404"
"1207037";"cluster_404"
"1207035";"cluster_404"
"1102627";"cluster_404"
"1118237";"cluster_404"
"1071137";"cluster_404"
"1083503";"cluster_404"
"1084165";"cluster_404"
"1172093";"cluster_404"
"1102626";"cluster_404"
"1069088";"cluster_404"
"1102628";"cluster_404"
